"State","Date","Day","Confirmed","Deaths","Recovered","Active.Cases","Closed.Cases","Death.Rate"
"Chandigarh","15/04/2020",77,21,0,7,14,7,0
"Chhattisgarh","15/04/2020",77,33,0,13,20,13,0
"Dadar Nagar Haveli","15/04/2020",77,0,0,0,0,0,0
"Delhi","15/04/2020",77,1561,30,30,1501,60,1.92
"Goa","15/04/2020",77,7,0,5,2,5,0
"Gujarat","15/04/2020",77,695,30,59,606,89,4.32
"Haryana","15/04/2020",77,199,3,34,162,37,1.51
"Himachal Pradesh","15/04/2020",77,33,1,13,19,14,3.03
"Jammu and Kashmir","15/04/2020",77,278,4,30,244,34,1.44
"Jharkhand","15/04/2020",77,27,2,0,25,2,7.41
"Karnataka","15/04/2020",77,277,11,75,191,86,3.97
"Kerala","15/04/2020",77,387,3,211,173,214,0.78
"Ladakh","15/04/2020",77,17,0,10,7,10,0
"Madhya Pradesh","15/04/2020",77,987,53,64,870,117,5.37
"Maharashtra","15/04/2020",77,2687,178,259,2250,437,6.62
"Manipur","15/04/2020",77,2,0,1,1,1,0
"Meghalaya","15/04/2020",77,7,1,0,6,1,14.29
"Mizoram","15/04/2020",77,1,0,0,1,0,0
"Nagaland","15/04/2020",77,0,0,0,0,0,0
"Odisha","15/04/2020",77,60,1,18,41,19,1.67
"Puducherry","15/04/2020",77,7,0,1,6,1,0
"Punjab","15/04/2020",77,186,13,14,159,27,6.99
"Rajasthan","15/04/2020",77,1005,3,147,855,150,0.3
"Sikkim","15/04/2020",77,0,0,0,0,0,0
"Tamil Nadu","15/04/2020",77,1204,12,81,1111,93,1
"Telengana","15/04/2020",77,647,18,120,509,138,2.78
"Tripura","15/04/2020",77,2,0,0,2,0,0
"Unclassified","15/04/2020",77,0,0,0,0,0,0
"Uttar Pradesh","15/04/2020",77,735,11,51,673,62,1.5
"Uttarakhand","15/04/2020",77,37,0,9,28,9,0
"West Bengal","15/04/2020",77,213,7,37,169,44,3.29
"Andaman and Nicobar Islands","16/04/2020",78,11,0,10,1,10,0
"Andhra Pradesh","16/04/2020",78,534,14,20,500,34,2.62
"Arunachal Pradesh","16/04/2020",78,1,0,0,1,0,0
"Assam","16/04/2020",78,33,1,5,27,6,3.03
"Bihar","16/04/2020",78,74,1,29,44,30,1.35
"Chandigarh","16/04/2020",78,21,0,7,14,7,0
"Chhattisgarh","16/04/2020",78,33,0,17,16,17,0
"Dadar Nagar Haveli","16/04/2020",78,0,0,0,0,0,0
"Delhi","16/04/2020",78,1578,32,42,1504,74,2.03
"Goa","16/04/2020",78,7,0,5,2,5,0
"Gujarat","16/04/2020",78,871,36,64,771,100,4.13
"Haryana","16/04/2020",78,205,3,43,159,46,1.46
"Himachal Pradesh","16/04/2020",78,35,1,16,18,17,2.86
"Jammu and Kashmir","16/04/2020",78,300,4,36,260,40,1.33
"Jharkhand","16/04/2020",78,28,2,0,26,2,7.14
"Karnataka","16/04/2020",78,315,13,82,220,95,4.13
"Kerala","16/04/2020",78,388,3,218,167,221,0.77
"Ladakh","16/04/2020",78,17,0,10,7,10,0
"Madhya Pradesh","16/04/2020",78,1120,53,64,1003,117,4.73
"Maharashtra","16/04/2020",78,2919,187,295,2437,482,6.41
"Manipur","16/04/2020",78,2,0,1,1,1,0
"Meghalaya","16/04/2020",78,7,1,0,6,1,14.29
"Mizoram","16/04/2020",78,1,0,0,1,0,0
"Nagaland","16/04/2020",78,0,0,0,0,0,0
"Odisha","16/04/2020",78,60,1,18,41,19,1.67
"Puducherry","16/04/2020",78,7,0,1,6,1,0
"Punjab","16/04/2020",78,186,13,27,146,40,6.99
"Rajasthan","16/04/2020",78,1023,3,147,873,150,0.29
"Sikkim","16/04/2020",78,0,0,0,0,0,0
"Tamil Nadu","16/04/2020",78,1242,14,118,1110,132,1.13
"Telengana","16/04/2020",78,698,18,120,560,138,2.58
"Tripura","16/04/2020",78,2,0,1,1,1,0
"Unclassified","16/04/2020",78,0,0,0,0,0,0
"Uttar Pradesh","16/04/2020",78,773,13,68,692,81,1.68
"Uttarakhand","16/04/2020",78,37,0,9,28,9,0
"West Bengal","16/04/2020",78,231,7,42,182,49,3.03
"Andaman and Nicobar Islands","17/04/2020",79,12,0,11,1,11,0
"Andhra Pradesh","17/04/2020",79,572,14,36,522,50,2.45
"Arunachal Pradesh","17/04/2020",79,1,0,0,1,0,0
"Assam","17/04/2020",79,35,1,5,29,6,2.86
"Bihar","17/04/2020",79,83,2,37,44,39,2.41
"Chandigarh","17/04/2020",79,21,0,9,12,9,0
"Chhattisgarh","17/04/2020",79,36,0,24,12,24,0
"Dadar Nagar Haveli","17/04/2020",79,0,0,0,0,0,0
"Delhi","17/04/2020",79,1707,42,72,1593,114,2.46
"Goa","17/04/2020",79,7,0,6,1,6,0
"Gujarat","17/04/2020",79,1099,41,86,972,127,3.73
"Haryana","17/04/2020",79,225,3,43,179,46,1.33
"Himachal Pradesh","17/04/2020",79,36,1,16,19,17,2.78
"Jammu and Kashmir","17/04/2020",79,328,5,42,281,47,1.52
"Jharkhand","17/04/2020",79,33,2,0,31,2,6.06
"Karnataka","17/04/2020",79,359,13,89,257,102,3.62
"Kerala","17/04/2020",79,396,3,255,138,258,0.76
"Ladakh","17/04/2020",79,18,0,14,4,14,0
"Madhya Pradesh","17/04/2020",79,1310,69,69,1172,138,5.27
"Maharashtra","17/04/2020",79,3323,201,331,2791,532,6.05
"Manipur","17/04/2020",79,2,0,1,1,1,0
"Meghalaya","17/04/2020",79,9,1,0,8,1,11.11
"Mizoram","17/04/2020",79,1,0,0,1,0,0
"Nagaland","17/04/2020",79,0,0,0,0,0,0
"Odisha","17/04/2020",79,60,1,19,40,20,1.67
"Puducherry","17/04/2020",79,7,0,1,6,1,0
"Punjab","17/04/2020",79,202,13,27,162,40,6.44
"Rajasthan","17/04/2020",79,1229,11,183,1035,194,0.9
"Sikkim","17/04/2020",79,0,0,0,0,0,0
"Tamil Nadu","17/04/2020",79,1323,15,283,1025,298,1.13
"Telengana","17/04/2020",79,766,18,186,562,204,2.35
"Tripura","17/04/2020",79,2,0,1,1,1,0
"Unclassified","17/04/2020",79,0,0,0,0,0,0
"Uttar Pradesh","17/04/2020",79,849,14,82,753,96,1.65
"Uttarakhand","17/04/2020",79,40,0,9,31,9,0
"West Bengal","17/04/2020",79,287,10,55,222,65,3.48
"Andaman and Nicobar Islands","18/04/2020",80,14,0,11,3,11,0
"Andhra Pradesh","18/04/2020",80,603,15,42,546,57,2.49
"Arunachal Pradesh","18/04/2020",80,1,0,0,1,0,0
"Assam","18/04/2020",80,35,1,12,22,13,2.86
"Bihar","18/04/2020",80,86,2,37,47,39,2.33
"Chandigarh","18/04/2020",80,23,0,10,13,10,0
"Chhattisgarh","18/04/2020",80,36,0,24,12,24,0
"Dadar Nagar Haveli","18/04/2020",80,0,0,0,0,0,0
"Delhi","18/04/2020",80,1893,42,72,1779,114,2.22
"Goa","18/04/2020",80,7,0,6,1,6,0
"Gujarat","18/04/2020",80,1376,53,93,1230,146,3.85
"Haryana","18/04/2020",80,225,3,43,179,46,1.33
"Himachal Pradesh","18/04/2020",80,39,1,16,22,17,2.56
"Jammu and Kashmir","18/04/2020",80,341,5,51,285,56,1.47
"Jharkhand","18/04/2020",80,34,2,0,32,2,5.88
"Karnataka","18/04/2020",80,384,14,104,266,118,3.65
"Kerala","18/04/2020",80,400,3,257,140,260,0.75
"Ladakh","18/04/2020",80,18,0,14,4,14,0
"Madhya Pradesh","18/04/2020",80,1407,70,127,1210,197,4.98
"Maharashtra","18/04/2020",80,3651,211,365,3075,576,5.78
"Manipur","18/04/2020",80,2,0,1,1,1,0
"Meghalaya","18/04/2020",80,11,1,0,10,1,9.09
"Mizoram","18/04/2020",80,1,0,0,1,0,0
"Nagaland","18/04/2020",80,0,0,0,0,0,0
"Odisha","18/04/2020",80,61,1,24,36,25,1.64
"Puducherry","18/04/2020",80,7,0,3,4,3,0
"Punjab","18/04/2020",80,202,13,27,162,40,6.44
"Rajasthan","18/04/2020",80,1351,11,183,1157,194,0.81
"Sikkim","18/04/2020",80,0,0,0,0,0,0
"Tamil Nadu","18/04/2020",80,1372,15,365,992,380,1.09
"Telengana","18/04/2020",80,809,18,186,605,204,2.22
"Tripura","18/04/2020",80,2,0,1,1,1,0
"Unclassified","18/04/2020",80,0,0,0,0,0,0
"Uttar Pradesh","18/04/2020",80,969,14,86,869,100,1.44
"Uttarakhand","18/04/2020",80,42,0,9,33,9,0
"West Bengal","18/04/2020",80,310,12,62,236,74,3.87
"Andaman and Nicobar Islands","19/04/2020",81,14,0,11,3,11,0
"Andhra Pradesh","19/04/2020",81,603,15,42,546,57,2.49
"Arunachal Pradesh","19/04/2020",81,1,0,0,1,0,0
"Assam","19/04/2020",81,35,1,12,22,13,2.86
"Bihar","19/04/2020",81,86,2,37,47,39,2.33
"Chandigarh","19/04/2020",81,23,0,10,13,10,0
"Chhattisgarh","19/04/2020",81,36,0,24,12,24,0
"Dadar Nagar Haveli","19/04/2020",81,0,0,0,0,0,0
"Delhi","19/04/2020",81,1893,43,72,1778,115,2.27
"Goa","19/04/2020",81,7,0,6,1,6,0
"Gujarat","19/04/2020",81,1604,58,94,1452,152,3.62
"Haryana","19/04/2020",81,233,3,87,143,90,1.29
"Himachal Pradesh","19/04/2020",81,39,1,16,22,17,2.56
"Jammu and Kashmir","19/04/2020",81,341,5,51,285,56,1.47
"Jharkhand","19/04/2020",81,35,2,0,33,2,5.71
"Karnataka","19/04/2020",81,384,14,104,266,118,3.65
"Kerala","19/04/2020",81,400,3,257,140,260,0.75
"Ladakh","19/04/2020",81,18,0,14,4,14,0
"Madhya Pradesh","19/04/2020",81,1407,70,127,1210,197,4.98
"Maharashtra","19/04/2020",81,3651,211,365,3075,576,5.78
"Manipur","19/04/2020",81,2,0,1,1,1,0
"Meghalaya","19/04/2020",81,11,1,0,10,1,9.09
"Mizoram","19/04/2020",81,1,0,0,1,0,0
"Nagaland","19/04/2020",81,0,0,0,0,0,0
"Odisha","19/04/2020",81,61,1,24,36,25,1.64
"Puducherry","19/04/2020",81,7,0,3,4,3,0
"Punjab","19/04/2020",81,219,16,31,172,47,7.31
"Rajasthan","19/04/2020",81,1351,11,183,1157,194,0.81
"Sikkim","19/04/2020",81,0,0,0,0,0,0
"Tamil Nadu","19/04/2020",81,1372,15,365,992,380,1.09
"Telengana","19/04/2020",81,844,18,186,640,204,2.13
"Tripura","19/04/2020",81,2,0,1,1,1,0
"Unclassified","19/04/2020",81,0,0,0,0,0,0
"Uttar Pradesh","19/04/2020",81,1084,17,108,959,125,1.57
"Uttarakhand","19/04/2020",81,42,0,9,33,9,0
"West Bengal","19/04/2020",81,310,12,62,236,74,3.87
"Andaman and Nicobar Islands","20/04/2020",82,16,0,11,5,11,0
"Andhra Pradesh","20/04/2020",82,722,20,92,610,112,2.77
"Arunachal Pradesh","20/04/2020",82,1,0,0,1,0,0
"Assam","20/04/2020",82,35,1,19,15,20,2.86
"Bihar","20/04/2020",82,113,2,42,69,44,1.77
"Chandigarh","20/04/2020",82,26,0,13,13,13,0
"Chhattisgarh","20/04/2020",82,36,0,25,11,25,0
"Dadar Nagar Haveli","20/04/2020",82,0,0,0,0,0,0
"Delhi","20/04/2020",82,2081,47,431,1603,478,2.26
"Goa","20/04/2020",82,7,0,7,0,7,0
"Gujarat","20/04/2020",82,1939,71,131,1737,202,3.66
"Haryana","20/04/2020",82,254,3,127,124,130,1.18
"Himachal Pradesh","20/04/2020",82,39,1,16,22,17,2.56
"Jammu and Kashmir","20/04/2020",82,368,5,71,292,76,1.36
"Jharkhand","20/04/2020",82,46,2,0,44,2,4.35
"Karnataka","20/04/2020",82,408,16,112,280,128,3.92
"Kerala","20/04/2020",82,408,3,291,114,294,0.74
"Ladakh","20/04/2020",82,18,0,14,4,14,0
"Madhya Pradesh","20/04/2020",82,1485,74,127,1284,201,4.98
"Maharashtra","20/04/2020",82,4666,232,572,3862,804,4.97
"Manipur","20/04/2020",82,2,0,2,0,2,0
"Meghalaya","20/04/2020",82,11,1,0,10,1,9.09
"Mizoram","20/04/2020",82,1,0,0,1,0,0
"Nagaland","20/04/2020",82,0,0,0,0,0,0
"Odisha","20/04/2020",82,74,1,24,49,25,1.35
"Puducherry","20/04/2020",82,7,0,3,4,3,0
"Punjab","20/04/2020",82,245,16,38,191,54,6.53
"Rajasthan","20/04/2020",82,1576,25,205,1346,230,1.59
"Sikkim","20/04/2020",82,0,0,0,0,0,0
"Tamil Nadu","20/04/2020",82,1520,17,457,1046,474,1.12
"Telengana","20/04/2020",82,873,23,190,660,213,2.63
"Tripura","20/04/2020",82,2,0,1,1,1,0
"Unclassified","20/04/2020",82,0,0,0,0,0,0
"Uttar Pradesh","20/04/2020",82,1184,18,140,1026,158,1.52
"Uttarakhand","20/04/2020",82,46,0,18,28,18,0
"West Bengal","20/04/2020",82,392,12,73,307,85,3.06
"Andaman and Nicobar Islands","21/04/2020",83,16,0,11,5,11,0
"Andhra Pradesh","21/04/2020",83,757,22,96,639,118,2.91
"Arunachal Pradesh","21/04/2020",83,1,0,1,0,1,0
"Assam","21/04/2020",83,35,1,19,15,20,2.86
"Bihar","21/04/2020",83,114,2,42,70,44,1.75
"Chandigarh","21/04/2020",83,26,0,13,13,13,0
"Chhattisgarh","21/04/2020",83,36,0,25,11,25,0
"Dadar Nagar Haveli","21/04/2020",83,0,0,0,0,0,0
"Delhi","21/04/2020",83,2081,47,431,1603,478,2.26
"Goa","21/04/2020",83,7,0,7,0,7,0
"Gujarat","21/04/2020",83,2066,77,131,1858,208,3.73
"Haryana","21/04/2020",83,254,3,127,124,130,1.18
"Himachal Pradesh","21/04/2020",83,39,1,16,22,17,2.56
"Jammu and Kashmir","21/04/2020",83,368,5,71,292,76,1.36
"Jharkhand","21/04/2020",83,46,2,0,44,2,4.35
"Karnataka","21/04/2020",83,415,17,114,284,131,4.1
"Kerala","21/04/2020",83,408,3,291,114,294,0.74
"Ladakh","21/04/2020",83,18,0,14,4,14,0
"Madhya Pradesh","21/04/2020",83,1540,76,127,1337,203,4.94
"Maharashtra","21/04/2020",83,4669,232,572,3865,804,4.97
"Manipur","21/04/2020",83,2,0,2,0,2,0
"Meghalaya","21/04/2020",83,11,1,0,10,1,9.09
"Mizoram","21/04/2020",83,1,0,0,1,0,0
"Nagaland","21/04/2020",83,0,0,0,0,0,0
"Odisha","21/04/2020",83,74,1,24,49,25,1.35
"Puducherry","21/04/2020",83,7,0,3,4,3,0
"Punjab","21/04/2020",83,245,16,39,190,55,6.53
"Rajasthan","21/04/2020",83,1576,25,205,1346,230,1.59
"Sikkim","21/04/2020",83,0,0,0,0,0,0
"Tamil Nadu","21/04/2020",83,1520,17,457,1046,474,1.12
"Telengana","21/04/2020",83,919,23,190,706,213,2.5
"Tripura","21/04/2020",83,2,0,1,1,1,0
"Unclassified","21/04/2020",83,0,0,0,0,0,0
"Uttar Pradesh","21/04/2020",83,1294,20,140,1134,160,1.55
"Uttarakhand","21/04/2020",83,46,0,18,28,18,0
"West Bengal","21/04/2020",83,392,12,73,307,85,3.06
"Andaman and Nicobar Islands","22/04/2020",84,17,0,11,6,11,0
"Andhra Pradesh","22/04/2020",84,813,24,120,669,144,2.95
"Arunachal Pradesh","22/04/2020",84,1,0,1,0,1,0
"Assam","22/04/2020",84,35,1,19,15,20,2.86
"Bihar","22/04/2020",84,126,2,46,78,48,1.59
"Chandigarh","22/04/2020",84,27,0,14,13,14,0
"Chhattisgarh","22/04/2020",84,36,0,26,10,26,0
"Dadar Nagar Haveli","22/04/2020",84,0,0,0,0,0,0
"Delhi","22/04/2020",84,2156,47,611,1498,658,2.18
"Goa","22/04/2020",84,7,0,7,0,7,0
"Gujarat","22/04/2020",84,2272,95,144,2033,239,4.18
"Haryana","22/04/2020",84,254,3,127,124,130,1.18
"Himachal Pradesh","22/04/2020",84,39,1,16,22,17,2.56
"Jammu and Kashmir","22/04/2020",84,380,5,81,294,86,1.32
"Jharkhand","22/04/2020",84,45,3,0,42,3,6.67
"Karnataka","22/04/2020",84,425,17,129,279,146,4
"Kerala","22/04/2020",84,427,3,323,101,326,0.7
"Ladakh","22/04/2020",84,18,0,14,4,14,0
"Madhya Pradesh","22/04/2020",84,1592,80,148,1364,228,5.03
"Maharashtra","22/04/2020",84,5221,251,722,4248,973,4.81
"Manipur","22/04/2020",84,2,0,2,0,2,0
"Meghalaya","22/04/2020",84,12,1,0,11,1,8.33
"Mizoram","22/04/2020",84,1,0,0,1,0,0
"Nagaland","22/04/2020",84,0,0,0,0,0,0
"Odisha","22/04/2020",84,82,1,30,51,31,1.22
"Puducherry","22/04/2020",84,7,0,3,4,3,0
"Punjab","22/04/2020",84,251,16,49,186,65,6.37
"Rajasthan","22/04/2020",84,1801,25,230,1546,255,1.39
"Sikkim","22/04/2020",84,0,0,0,0,0,0
"Tamil Nadu","22/04/2020",84,1596,18,635,943,653,1.13
"Telengana","22/04/2020",84,945,23,194,728,217,2.43
"Tripura","22/04/2020",84,2,0,1,1,1,0
"Unclassified","22/04/2020",84,0,0,0,0,0,0
"Uttar Pradesh","22/04/2020",84,1412,21,165,1226,186,1.49
"Uttarakhand","22/04/2020",84,46,0,19,27,19,0
"West Bengal","22/04/2020",84,423,15,73,335,88,3.55
"Andaman and Nicobar Islands","23/04/2020",85,22,0,11,11,11,0
"Andhra Pradesh","23/04/2020",85,895,27,141,727,168,3.02
"Arunachal Pradesh","23/04/2020",85,1,0,1,0,1,0
"Assam","23/04/2020",85,36,1,19,16,20,2.78
"Bihar","23/04/2020",85,153,2,46,105,48,1.31
"Chandigarh","23/04/2020",85,27,0,14,13,14,0
"Chhattisgarh","23/04/2020",85,36,0,28,8,28,0
"Dadar Nagar Haveli","23/04/2020",85,0,0,0,0,0,0
"Delhi","23/04/2020",85,2376,50,808,1518,858,2.1
"Goa","23/04/2020",85,7,0,7,0,7,0
"Gujarat","23/04/2020",85,2624,112,258,2254,370,4.27
"Haryana","23/04/2020",85,272,3,156,113,159,1.1
"Himachal Pradesh","23/04/2020",85,40,1,18,21,19,2.5
"Jammu and Kashmir","23/04/2020",85,427,5,92,330,97,1.17
"Jharkhand","23/04/2020",85,53,3,8,42,11,5.66
"Karnataka","23/04/2020",85,445,17,145,283,162,3.82
"Kerala","23/04/2020",85,447,3,324,120,327,0.67
"Ladakh","23/04/2020",85,18,0,14,4,14,0
"Madhya Pradesh","23/04/2020",85,1699,83,203,1413,286,4.89
"Maharashtra","23/04/2020",85,6430,283,840,5307,1123,4.4
"Manipur","23/04/2020",85,2,0,2,0,2,0
"Meghalaya","23/04/2020",85,12,1,0,11,1,8.33
"Mizoram","23/04/2020",85,1,0,0,1,0,0
"Nagaland","23/04/2020",85,0,0,0,0,0,0
"Odisha","23/04/2020",85,90,1,33,56,34,1.11
"Puducherry","23/04/2020",85,7,0,3,4,3,0
"Punjab","23/04/2020",85,277,16,65,196,81,5.78
"Rajasthan","23/04/2020",85,1964,27,230,1707,257,1.37
"Sikkim","23/04/2020",85,0,0,0,0,0,0
"Tamil Nadu","23/04/2020",85,1683,20,752,911,772,1.19
"Telengana","23/04/2020",85,960,24,197,739,221,2.5
"Tripura","23/04/2020",85,2,0,1,1,1,0
"Unclassified","23/04/2020",85,0,0,0,0,0,0
"Uttar Pradesh","23/04/2020",85,1510,24,206,1280,230,1.59
"Uttarakhand","23/04/2020",85,47,0,24,23,24,0
"West Bengal","23/04/2020",85,514,15,103,396,118,2.92
"Andaman and Nicobar Islands","24/04/2020",86,27,0,11,16,11,0
"Andhra Pradesh","24/04/2020",86,955,29,145,781,174,3.04
"Arunachal Pradesh","24/04/2020",86,1,0,1,0,1,0
"Assam","24/04/2020",86,36,1,19,16,20,2.78
"Bihar","24/04/2020",86,223,2,46,175,48,0.9
"Chandigarh","24/04/2020",86,27,0,14,13,14,0
"Chhattisgarh","24/04/2020",86,36,0,30,6,30,0
"Dadar Nagar Haveli","24/04/2020",86,0,0,0,0,0,0
"Delhi","24/04/2020",86,2514,53,857,1604,910,2.11
"Goa","24/04/2020",86,7,0,7,0,7,0
"Gujarat","24/04/2020",86,2815,127,265,2423,392,4.51
"Haryana","24/04/2020",86,272,3,156,113,159,1.1
"Himachal Pradesh","24/04/2020",86,40,1,18,21,19,2.5
"Jammu and Kashmir","24/04/2020",86,454,5,109,340,114,1.1
"Jharkhand","24/04/2020",86,57,3,8,46,11,5.26
"Karnataka","24/04/2020",86,474,18,152,304,170,3.8
"Kerala","24/04/2020",86,450,3,331,116,334,0.67
"Ladakh","24/04/2020",86,20,0,14,6,14,0
"Madhya Pradesh","24/04/2020",86,1852,92,210,1550,302,4.97
"Maharashtra","24/04/2020",86,6817,301,840,5676,1141,4.42
"Manipur","24/04/2020",86,2,0,2,0,2,0
"Meghalaya","24/04/2020",86,12,1,0,11,1,8.33
"Mizoram","24/04/2020",86,1,0,0,1,0,0
"Nagaland","24/04/2020",86,0,0,0,0,0,0
"Odisha","24/04/2020",86,94,1,33,60,34,1.06
"Puducherry","24/04/2020",86,7,0,3,4,3,0
"Punjab","24/04/2020",86,298,17,67,214,84,5.7
"Rajasthan","24/04/2020",86,2034,27,230,1777,257,1.33
"Sikkim","24/04/2020",86,0,0,0,0,0,0
"Tamil Nadu","24/04/2020",86,1755,22,866,867,888,1.25
"Telengana","24/04/2020",86,984,26,253,705,279,2.64
"Tripura","24/04/2020",86,2,0,1,1,1,0
"Unclassified","24/04/2020",86,0,0,0,0,0,0
"Uttar Pradesh","24/04/2020",86,1621,25,247,1349,272,1.54
"Uttarakhand","24/04/2020",86,48,0,25,23,25,0
"West Bengal","24/04/2020",86,571,18,103,450,121,3.15
"Andaman and Nicobar Islands","25/04/2020",87,27,0,11,16,11,0
"Andhra Pradesh","25/04/2020",87,1061,31,171,859,202,2.92
"Arunachal Pradesh","25/04/2020",87,1,0,1,0,1,0
"Assam","25/04/2020",87,36,1,19,16,20,2.78
"Bihar","25/04/2020",87,228,2,46,180,48,0.88
"Chandigarh","25/04/2020",87,28,0,15,13,15,0
"Chhattisgarh","25/04/2020",87,36,0,30,6,30,0
"Dadar Nagar Haveli","25/04/2020",87,0,0,0,0,0,0
"Delhi","25/04/2020",87,2514,53,857,1604,910,2.11
"Goa","25/04/2020",87,7,0,7,0,7,0
"Gujarat","25/04/2020",87,2815,127,265,2423,392,4.51
"Haryana","25/04/2020",87,272,3,156,113,159,1.1
"Himachal Pradesh","25/04/2020",87,40,1,18,21,19,2.5
"Jammu and Kashmir","25/04/2020",87,454,5,109,340,114,1.1
"Jharkhand","25/04/2020",87,59,3,9,47,12,5.08
"Karnataka","25/04/2020",87,489,18,153,318,171,3.68
"Kerala","25/04/2020",87,451,4,331,116,335,0.89
"Ladakh","25/04/2020",87,20,0,14,6,14,0
"Madhya Pradesh","25/04/2020",87,1952,92,210,1650,302,4.71
"Maharashtra","25/04/2020",87,6817,301,957,5559,1258,4.42
"Manipur","25/04/2020",87,2,0,2,0,2,0
"Meghalaya","25/04/2020",87,12,1,0,11,1,8.33
"Mizoram","25/04/2020",87,1,0,0,1,0,0
"Nagaland","25/04/2020",87,0,0,0,0,0,0
"Odisha","25/04/2020",87,94,1,33,60,34,1.06
"Puducherry","25/04/2020",87,7,0,3,4,3,0
"Punjab","25/04/2020",87,298,17,67,214,84,5.7
"Rajasthan","25/04/2020",87,2034,27,230,1777,257,1.33
"Sikkim","25/04/2020",87,0,0,0,0,0,0
"Tamil Nadu","25/04/2020",87,1755,22,866,867,888,1.25
"Telengana","25/04/2020",87,984,26,253,705,279,2.64
"Tripura","25/04/2020",87,2,0,1,1,1,0
"Unclassified","25/04/2020",87,0,0,0,0,0,0
"Uttar Pradesh","25/04/2020",87,1778,26,248,1504,274,1.46
"Uttarakhand","25/04/2020",87,48,0,25,23,25,0
"West Bengal","25/04/2020",87,571,18,103,450,121,3.15
"Andaman and Nicobar Islands","26/04/2020",88,33,0,11,22,11,0
"Andhra Pradesh","26/04/2020",88,1097,31,231,835,262,2.83
"Arunachal Pradesh","26/04/2020",88,1,0,1,0,1,0
"Assam","26/04/2020",88,36,1,27,8,28,2.78
"Bihar","26/04/2020",88,274,2,56,216,58,0.73
"Chandigarh","26/04/2020",88,30,0,17,13,17,0
"Chhattisgarh","26/04/2020",88,37,0,32,5,32,0
"Dadar Nagar Haveli","26/04/2020",88,0,0,0,0,0,0
"Delhi","26/04/2020",88,2918,54,877,1987,931,1.85
"Goa","26/04/2020",88,7,0,7,0,7,0
"Gujarat","26/04/2020",88,3301,151,313,2837,464,4.57
"Haryana","26/04/2020",88,289,3,176,110,179,1.04
"Himachal Pradesh","26/04/2020",88,40,1,22,17,23,2.5
"Jammu and Kashmir","26/04/2020",88,523,6,137,380,143,1.15
"Jharkhand","26/04/2020",88,82,3,13,66,16,3.66
"Karnataka","26/04/2020",88,503,19,182,302,201,3.78
"Kerala","26/04/2020",88,458,4,338,116,342,0.87
"Ladakh","26/04/2020",88,20,0,14,6,14,0
"Madhya Pradesh","26/04/2020",88,2096,103,302,1691,405,4.91
"Maharashtra","26/04/2020",88,8068,342,1076,6650,1418,4.24
"Manipur","26/04/2020",88,2,0,2,0,2,0
"Meghalaya","26/04/2020",88,12,1,0,11,1,8.33
"Mizoram","26/04/2020",88,1,0,0,1,0,0
"Nagaland","26/04/2020",88,0,0,0,0,0,0
"Odisha","26/04/2020",88,103,1,35,67,36,0.97
"Puducherry","26/04/2020",88,7,0,3,4,3,0
"Punjab","26/04/2020",88,313,18,71,224,89,5.75
"Rajasthan","26/04/2020",88,2185,33,518,1634,551,1.51
"Sikkim","26/04/2020",88,0,0,0,0,0,0
"Tamil Nadu","26/04/2020",88,1885,24,1020,841,1044,1.27
"Telengana","26/04/2020",88,1002,26,280,696,306,2.59
"Tripura","26/04/2020",88,2,0,2,0,2,0
"Unclassified","26/04/2020",88,0,0,0,0,0,0
"Uttar Pradesh","26/04/2020",88,1868,29,289,1550,318,1.55
"Uttarakhand","26/04/2020",88,50,0,28,22,28,0
"West Bengal","26/04/2020",88,649,20,105,524,125,3.08
"Andaman and Nicobar Islands","27/04/2020",89,33,0,11,22,11,0
"Andhra Pradesh","27/04/2020",89,1177,31,235,911,266,2.63
"Arunachal Pradesh","27/04/2020",89,1,0,1,0,1,0
"Assam","27/04/2020",89,36,1,27,8,28,2.78
"Bihar","27/04/2020",89,277,2,56,219,58,0.72
"Chandigarh","27/04/2020",89,30,0,17,13,17,0
"Chhattisgarh","27/04/2020",89,37,0,32,5,32,0
"Dadar Nagar Haveli","27/04/2020",89,0,0,0,0,0,0
"Delhi","27/04/2020",89,2918,54,877,1987,931,1.85
"Goa","27/04/2020",89,7,0,7,0,7,0
"Gujarat","27/04/2020",89,3301,151,313,2837,464,4.57
"Haryana","27/04/2020",89,289,3,176,110,179,1.04
"Himachal Pradesh","27/04/2020",89,40,1,22,17,23,2.5
"Jammu and Kashmir","27/04/2020",89,523,6,137,380,143,1.15
"Jharkhand","27/04/2020",89,82,3,13,66,16,3.66
"Karnataka","27/04/2020",89,511,20,188,303,208,3.91
"Kerala","27/04/2020",89,469,4,342,123,346,0.85
"Ladakh","27/04/2020",89,20,0,14,6,14,0
"Madhya Pradesh","27/04/2020",89,2168,106,302,1760,408,4.89
"Maharashtra","27/04/2020",89,8068,342,1188,6538,1530,4.24
"Manipur","27/04/2020",89,2,0,2,0,2,0
"Meghalaya","27/04/2020",89,12,1,0,11,1,8.33
"Mizoram","27/04/2020",89,1,0,0,1,0,0
"Nagaland","27/04/2020",89,0,0,0,0,0,0
"Odisha","27/04/2020",89,108,1,35,72,36,0.93
"Puducherry","27/04/2020",89,8,0,3,5,3,0
"Punjab","27/04/2020",89,313,18,71,224,89,5.75
"Rajasthan","27/04/2020",89,2185,41,518,1626,559,1.88
